task,cost
0,48.5
1,29.36
2,23.18
3,21.42
4,52.49
5,15.21
6,25.52
7,48.32
8,11.98
9,42.04
10,14.81
11,22.37
12,16.72
13,23.22
14,9.46
15,27.26
16,38.28
17,18.87
18,12.13
19,21.54
20,51.3
21,33.53
22,39.04
23,19.93
24,56.38
25,8.84
26,44.08
27,35.39
28,21.69
29,27.21
30,49.75
31,12.93
32,26.25
33,13.11
34,24.13
35,48.32
36,24.21
37,25.04
38,22.47
39,31.17
40,56.13
41,38.49
42,16.65
43,13.8
44,26.02
45,47.64
46,35.97
47,23.01
48,9.15
49,42.17
50,45.1
51,13.92
52,32.93
53,52.54
54,17.13
55,34.07
56,8.08
57,11.38
58,39.26
59,39.33
60,15.89
61,18.09
62,49.9
63,52.77
64,58.91
65,38.91
66,53.03
67,24.36
68,26.78
69,40.23
70,28.17
71,42.38
72,13.83
73,16.95
74,36.14
75,24.03
76,34.06
77,51.84
78,19.77
79,26.0
