task,cost
0,32.95
1,21.79
2,47.48
3,35.2
4,24.49
5,20.06
6,20.31
7,14.49
8,39.86
9,20.15
10,36.4
11,18.13
12,37.3
13,44.65
14,30.12
15,40.36
16,15.92
17,42.29
18,52.28
19,13.2
20,27.46
21,44.94
22,23.36
23,8.48
24,39.91
25,25.13
26,29.61
27,40.55
28,32.08
29,25.78
30,31.6
31,31.92
32,20.15
33,12.44
34,25.89
35,37.95
36,47.65
37,46.06
38,24.11
39,37.66
40,21.83
41,24.63
42,29.66
43,33.77
44,43.76
45,28.9
46,29.02
47,18.55
48,38.62
49,40.05
50,29.85
51,58.75
52,40.31
53,37.14
54,20.67
55,19.92
56,30.92
57,37.74
58,12.91
59,29.24
