task,cost
0,20.72
1,24.41
2,38.36
3,26.83
4,16.7
5,13.72
6,21.22
7,43.41
8,19.27
9,45.11
10,29.99
11,32.17
12,21.63
13,48.76
14,24.93
15,22.88
16,33.56
17,38.46
18,22.31
19,37.27
20,14.37
21,40.93
22,16.95
23,49.84
24,15.87
25,45.7
26,41.48
27,56.7
28,42.21
29,22.36
30,31.44
31,36.89
32,41.13
33,18.88
34,30.05
35,11.18
36,50.58
37,33.44
38,25.75
39,27.24
40,20.79
41,43.68
42,22.84
43,35.52
44,46.14
45,22.05
46,9.39
47,26.92
48,25.76
49,44.6
50,34.48
51,19.57
52,47.28
53,23.8
54,12.66
55,35.41
56,45.76
57,28.53
58,11.85
59,49.12
60,13.43
61,16.78
62,42.24
63,38.4
64,49.3
65,19.88
66,43.26
67,24.53
68,35.42
69,38.05
70,39.47
71,37.07
72,17.97
73,9.43
74,30.68
75,47.15
76,18.58
77,16.72
78,27.68
79,23.51
80,29.84
81,48.99
82,14.38
83,17.8
84,41.04
85,39.29
86,51.26
87,14.1
88,21.96
89,17.29
