task,cost
0,35.59
1,56.79
2,25.6
3,26.25
4,26.9
5,45.89
6,53.28
7,32.01
8,37.99
9,31.91
10,14.47
11,20.45
12,19.41
13,46.27
14,16.57
15,54.67
16,19.96
17,8.44
18,40.74
19,53.09
20,15.36
21,18.62
22,29.97
23,16.41
24,26.77
25,21.16
26,16.11
27,38.4
28,25.61
29,12.01
30,13.58
31,25.98
32,47.63
33,32.79
34,22.03
35,30.25
36,21.77
37,14.84
38,18.91
39,38.15
40,47.31
41,34.33
42,15.18
43,44.0
44,50.66
45,44.08
46,38.49
47,26.48
48,34.43
49,33.15
50,18.14
51,19.61
52,12.31
53,43.62
54,34.56
55,31.07
56,27.76
57,9.05
58,43.26
59,43.55
60,37.24
61,11.32
62,20.7
63,44.88
64,15.98
65,54.62
66,38.81
67,50.62
68,38.69
69,22.27
70,30.21
71,56.09
72,40.99
73,7.87
74,51.36
75,28.19
76,56.97
77,38.42
78,31.17
79,9.91
