src,dst,comm
0,86,3
0,76,7
1,37,3
2,14,4
2,51,2
2,44,2
2,62,3
3,50,7
3,54,7
3,4,5
4,54,8
5,59,9
5,41,4
5,85,10
5,80,7
6,68,9
6,54,3
6,26,4
6,32,8
7,39,1
8,80,2
8,37,4
8,27,8
8,61,1
9,53,5
10,36,8
10,28,1
11,76,6
11,22,6
11,78,6
12,23,2
13,70,10
13,52,6
14,74,2
14,70,8
14,76,10
15,72,9
15,31,3
15,69,10
15,44,6
16,78,10
16,75,5
16,29,6
16,81,1
17,49,7
17,43,1
17,73,10
17,23,10
18,77,6
19,43,1
20,53,7
20,48,4
20,33,8
20,87,5
21,76,6
21,48,7
21,85,9
22,31,4
22,65,2
22,54,7
22,68,7
23,83,8
23,76,9
23,38,7
24,60,2
24,28,10
24,80,1
24,33,10
25,73,7
26,56,8
26,65,4
27,42,5
27,50,10
27,39,8
28,88,4
28,38,10
28,78,6
29,43,10
29,87,9
29,68,5
29,61,3
30,42,9
31,40,2
32,81,7
32,83,9
32,59,10
33,38,10
33,56,9
34,72,10
34,68,1
35,56,2
35,46,6
35,73,6
36,67,6
36,49,2
36,69,2
36,56,8
37,46,6
38,64,6
38,87,3
39,73,8
39,67,9
39,84,3
39,62,3
40,55,9
41,89,9
41,57,8
41,52,4
41,85,4
42,87,8
43,49,8
44,48,3
44,69,6
45,64,6
45,48,1
45,86,2
46,64,9
46,85,3
46,57,7
46,68,4
47,53,3
47,50,2
47,51,9
47,64,7
48,55,6
49,70,10
50,58,7
50,75,3
51,80,7
51,87,7
52,69,5
52,55,4
52,77,5
52,53,1
53,58,10
54,69,2
54,62,6
54,80,3
55,82,2
55,63,9
55,58,5
55,77,8
56,82,5
56,72,10
57,76,9
58,77,8
58,88,8
59,85,2
60,87,7
60,61,5
60,84,6
61,89,9
61,62,5
62,73,6
63,70,10
63,72,2
63,88,3
63,65,1
64,66,7
64,74,5
64,88,10
65,67,1
65,72,1
65,78,1
66,83,3
66,80,6
66,79,9
67,89,7
68,71,1
68,72,5
68,78,10
68,87,7
69,73,1
70,78,5
71,85,10
71,79,9
71,74,6
71,83,8
72,81,4
72,77,7
72,82,9
72,84,8
73,88,2
73,82,6
73,79,10
73,85,2
74,89,9
74,82,8
74,86,2
74,87,6
75,80,10
75,85,8
76,81,10
76,89,2
76,88,8
77,83,2
78,85,7
78,86,3
79,83,1
79,86,2
79,88,3
80,87,9
80,89,8
81,89,9
81,85,6
81,86,7
81,87,6
82,89,4
82,83,1
82,86,7
82,84,9
83,86,10
83,89,5
83,85,5
84,85,4
85,87,6
85,86,5
85,89,3
86,88,3
86,89,2
86,87,2
87,89,10
87,88,4
88,89,3
