task,cost
0,53.7
1,17.12
2,34.2
3,31.96
4,29.89
5,44.27
6,9.0
7,27.59
8,38.49
9,48.0
10,8.82
11,15.76
12,28.39
13,38.06
14,46.51
15,21.16
16,30.38
17,19.9
18,29.85
19,20.59
20,33.18
21,14.88
22,25.49
23,32.25
24,25.07
25,25.49
26,39.48
27,26.61
28,17.19
29,17.91
30,18.19
31,30.11
32,51.51
33,57.37
34,29.55
35,23.59
36,18.62
37,28.11
38,41.2
39,38.19
40,11.57
41,55.91
42,38.34
43,20.38
44,41.46
45,35.41
46,22.22
47,16.13
48,16.2
49,46.41
50,24.39
51,23.6
52,50.25
53,37.56
54,39.79
55,56.83
56,35.73
57,44.95
58,21.38
59,22.48
60,20.53
61,51.61
62,12.63
63,23.0
64,26.92
65,34.37
66,22.11
67,41.43
68,50.29
69,43.78
70,33.32
71,26.09
72,35.97
73,28.55
74,12.14
75,43.29
76,50.14
77,43.62
78,30.78
79,12.24
