task,cost
0,15.64
1,47.51
2,48.71
3,21.18
4,42.11
5,10.85
6,26.28
7,15.27
8,23.56
9,46.74
10,49.39
11,26.54
12,40.28
13,41.95
14,13.62
15,35.36
16,27.75
17,52.09
18,30.85
19,58.05
20,14.98
21,34.74
22,16.19
23,35.13
24,22.72
25,15.48
26,9.06
27,9.46
28,49.1
29,23.59
30,32.4
31,26.7
32,18.0
33,12.98
34,33.61
35,17.95
36,45.27
37,59.83
38,28.24
39,22.76
40,25.46
41,34.91
42,17.15
43,35.61
44,22.96
45,35.28
46,22.23
47,26.61
48,44.6
49,39.93
50,26.48
51,39.39
52,44.74
53,42.57
54,40.52
55,23.32
56,56.46
57,40.83
58,42.78
59,35.9
