task,cost
0,25.44
1,14.8
2,40.03
3,16.08
4,45.24
5,25.57
6,29.3
7,59.0
8,36.58
9,35.48
10,54.8
11,38.26
12,29.43
13,49.13
14,57.79
15,35.77
16,38.93
17,13.51
18,23.65
19,17.51
20,17.39
21,38.18
22,16.5
23,29.98
24,14.28
25,14.11
26,27.53
27,28.3
28,45.11
29,37.32
30,33.54
31,17.07
32,16.73
33,37.88
34,25.93
35,39.36
36,19.84
37,11.27
38,25.26
39,12.38
40,37.94
41,9.1
42,12.1
43,24.12
44,22.66
45,38.62
46,34.45
47,42.8
48,51.35
49,44.83
50,38.1
51,11.38
52,20.93
53,27.92
54,14.33
55,45.64
56,16.75
57,22.34
58,43.07
59,14.98
60,43.51
61,54.34
62,24.86
63,18.42
64,12.4
65,45.71
66,37.78
67,39.42
68,47.84
69,38.91
