task,cost
0,25.57
1,16.78
2,50.45
3,12.57
4,33.44
5,25.74
6,44.53
7,16.89
8,25.82
9,41.55
10,44.33
11,34.4
12,13.79
13,53.49
14,42.2
15,39.06
16,44.09
17,37.2
18,16.5
19,56.33
20,21.12
21,15.28
22,49.55
23,33.25
24,16.11
25,47.34
26,37.3
27,30.93
28,44.35
29,22.52
30,41.85
31,11.84
32,21.99
33,35.32
34,20.22
35,20.28
36,49.82
37,16.23
38,42.73
39,37.48
40,17.02
41,29.66
42,36.93
43,9.51
44,28.31
45,38.79
46,37.71
47,33.13
48,27.25
49,18.0
50,38.38
51,44.06
52,21.57
53,29.61
54,55.3
55,36.23
56,45.53
57,31.23
58,22.42
59,61.16
60,25.85
61,22.04
62,49.0
63,55.05
64,53.25
65,48.96
66,28.25
67,38.14
68,22.21
69,31.69
70,33.22
71,24.24
72,45.42
73,48.62
74,20.32
75,23.34
76,29.41
77,10.28
78,15.75
79,17.76
