task,cost
0,22.79
1,23.29
2,29.67
3,18.38
4,31.41
5,52.39
6,48.15
7,48.88
8,17.34
9,41.01
10,53.82
11,45.11
12,51.9
13,22.0
14,22.92
15,12.52
16,54.77
17,18.75
18,25.33
19,27.35
20,11.6
21,14.72
22,26.48
23,47.55
24,33.47
25,41.09
26,24.97
27,57.45
28,9.91
29,56.85
30,29.34
31,25.44
32,32.72
33,30.85
34,24.08
35,14.86
36,28.76
37,37.95
38,43.41
39,27.99
40,30.54
41,59.51
42,13.5
43,12.44
44,14.24
45,35.13
46,55.48
47,40.97
48,36.59
49,35.28
50,35.77
51,19.78
52,19.54
53,27.17
54,11.7
55,35.39
56,23.84
57,31.3
58,30.71
59,13.46
60,11.02
61,36.06
62,18.4
63,10.55
64,18.05
65,39.77
66,22.93
67,21.93
68,34.04
69,43.25
