task,cost
0,14.1
1,16.1
2,21.03
3,28.86
4,38.48
5,51.97
6,32.97
7,40.3
8,12.47
9,34.39
10,42.5
11,33.75
12,34.24
13,16.7
14,34.15
15,41.08
16,34.89
17,47.36
18,53.55
19,20.63
20,20.03
21,59.15
22,18.45
23,30.41
24,41.2
25,40.29
26,54.58
27,25.25
28,19.54
29,45.86
30,43.27
31,8.01
32,46.22
33,17.29
34,29.54
35,36.31
36,24.75
37,38.67
38,31.74
39,17.09
40,41.16
41,18.2
42,23.79
43,38.48
44,47.32
45,12.41
46,42.47
47,16.9
48,9.2
49,8.0
50,24.87
51,40.88
52,16.55
53,11.66
54,23.71
55,37.82
56,38.35
57,28.79
58,19.07
59,11.01
60,54.93
61,28.77
62,20.18
63,46.04
64,58.29
65,28.61
66,11.02
67,12.12
68,28.89
69,11.94
