task,cost
0,37.54
1,43.01
2,47.98
3,21.57
4,17.14
5,47.69
6,39.18
7,31.01
8,27.5
9,23.23
10,22.07
11,16.81
12,13.04
13,52.21
14,11.54
15,48.35
16,15.84
17,42.89
18,38.06
19,14.46
20,38.62
21,14.34
22,9.37
23,46.21
24,33.44
25,18.06
26,17.41
27,13.54
28,11.34
29,30.86
30,20.98
31,30.36
32,44.64
33,34.2
34,19.74
35,29.93
36,36.93
37,39.0
38,26.99
39,18.13
40,18.58
41,17.76
42,39.69
43,14.59
44,17.36
45,34.21
46,31.2
47,44.3
48,52.16
49,43.17
50,11.63
51,38.19
52,43.33
53,21.15
54,32.0
55,25.39
56,39.98
57,31.42
58,37.79
59,26.38
60,24.6
61,49.79
62,49.76
63,43.33
64,18.04
65,23.68
66,50.86
67,51.28
68,17.63
69,36.49
