task,cost
0,23.84
1,42.29
2,12.73
3,34.91
4,54.33
5,25.61
6,38.67
7,18.57
8,34.89
9,50.29
10,24.31
11,18.95
12,22.15
13,40.37
14,33.0
15,22.32
16,31.3
17,37.43
18,34.52
19,21.52
20,21.04
21,38.39
22,31.2
23,17.62
24,14.84
25,54.12
26,22.21
27,21.9
28,42.6
29,15.26
30,34.54
31,33.04
32,8.19
33,28.43
34,21.94
35,10.46
36,18.97
37,38.61
38,17.25
39,27.18
40,19.17
41,14.76
42,30.29
43,21.09
44,44.67
45,42.48
46,43.39
47,31.77
48,46.51
49,28.2
50,17.57
51,20.0
52,35.78
53,16.8
54,14.85
55,16.48
56,18.85
57,47.71
58,33.66
59,24.39
