task,cost
0,51.78
1,35.62
2,14.83
3,31.44
4,37.18
5,42.63
6,47.23
7,52.57
8,46.23
9,12.98
10,20.64
11,26.58
12,42.13
13,36.66
14,29.92
15,14.43
16,24.85
17,37.34
18,16.72
19,44.22
20,19.38
21,43.16
22,47.31
23,28.68
24,22.23
25,28.09
26,14.16
27,8.2
28,42.15
29,23.05
30,20.77
31,8.98
32,15.25
33,10.57
34,27.56
35,28.86
36,45.68
37,21.35
38,38.6
39,37.57
40,38.69
41,14.05
42,27.07
43,8.35
44,31.93
45,22.12
46,9.74
47,16.95
48,39.49
49,11.19
50,24.88
51,37.97
52,54.64
53,14.12
54,43.49
55,35.27
56,40.13
57,32.05
58,57.36
59,36.98
60,43.14
61,57.35
62,45.99
63,14.4
64,46.31
65,9.35
66,12.35
67,14.21
68,28.06
69,29.34
