task,cost
0,44.62
1,36.5
2,20.87
3,30.66
4,16.47
5,27.12
6,14.35
7,21.84
8,35.38
9,14.08
10,9.1
11,30.23
12,15.04
13,14.63
14,8.96
15,49.56
16,9.39
17,23.3
18,23.65
19,20.81
20,12.03
21,31.83
22,52.37
23,21.64
24,31.9
25,30.71
26,38.35
27,13.73
28,46.41
29,38.98
30,10.23
31,13.23
32,16.58
33,52.64
34,45.57
35,25.68
36,15.58
37,42.03
38,20.84
39,33.97
40,22.1
41,31.03
42,44.45
43,27.43
44,12.38
45,11.86
46,12.71
47,26.44
48,54.35
49,34.07
50,37.49
51,50.01
52,35.45
53,26.9
54,16.78
55,31.73
56,36.64
57,38.03
58,24.93
59,51.37
