task,cost
0,19.71
1,38.87
2,28.38
3,37.46
4,23.0
5,27.13
6,47.42
7,34.56
8,50.92
9,32.67
10,38.81
11,10.9
12,40.75
13,17.57
14,16.33
15,58.07
16,30.49
17,26.65
18,40.08
19,57.41
20,39.21
21,23.23
22,46.15
23,16.75
24,47.52
25,16.33
26,36.78
27,57.31
28,29.91
29,43.26
30,19.46
31,33.36
32,40.55
33,30.83
34,18.69
35,34.27
36,28.48
37,40.16
38,10.63
39,35.4
40,47.44
41,20.02
42,38.52
43,18.27
44,24.41
45,27.16
46,53.98
47,8.37
48,45.77
49,21.74
50,56.9
51,11.72
52,18.65
53,32.97
54,39.19
55,44.99
56,8.46
57,18.52
58,26.92
59,27.13
60,41.87
61,39.79
62,42.43
63,48.93
64,54.33
65,30.81
66,35.32
67,39.52
68,31.42
69,7.58
70,34.27
71,16.46
72,20.2
73,21.44
74,33.37
75,22.47
76,49.89
77,17.79
78,37.48
79,35.9
80,14.68
81,10.19
82,24.17
83,24.82
84,26.17
85,31.24
86,36.84
87,10.14
88,11.45
89,50.22
90,60.93
91,39.07
92,62.31
93,24.01
94,35.19
95,60.8
96,23.51
97,27.21
98,24.53
99,53.72
