src,dst,comm
0,64,9
1,57,5
1,33,9
1,32,8
1,79,7
2,90,2
2,56,3
2,19,10
2,75,1
3,96,3
3,5,2
4,5,7
5,39,3
6,50,1
6,36,3
6,43,2
7,47,8
7,39,7
7,45,10
7,25,6
8,95,1
8,96,5
8,34,9
9,91,10
9,48,5
10,59,5
10,63,2
10,50,8
11,88,4
11,34,9
12,41,7
12,27,10
12,34,3
13,85,5
13,97,2
13,57,1
13,21,4
14,27,9
14,51,4
14,23,3
14,76,4
15,33,8
16,49,10
16,19,3
16,94,3
16,82,5
17,23,8
17,48,9
17,59,6
18,40,6
19,82,6
19,87,9
20,75,10
21,58,3
21,47,3
21,33,7
22,42,9
23,35,4
24,76,10
25,77,6
26,74,7
26,47,5
27,97,4
27,61,3
27,42,7
28,65,6
29,56,8
29,91,10
29,61,5
30,69,9
30,71,8
30,64,5
30,43,5
31,72,1
31,57,3
32,55,4
32,81,2
32,71,10
33,95,7
34,43,2
35,80,9
36,86,8
36,52,6
36,98,3
36,71,4
37,65,9
38,44,3
38,39,7
38,88,8
38,73,8
39,88,4
39,46,4
39,65,7
40,85,10
40,80,5
41,72,9
41,95,3
41,75,6
41,67,5
42,49,5
43,96,10
44,92,8
44,72,2
44,81,9
45,93,2
45,63,4
45,54,4
46,83,8
46,95,9
46,76,3
46,68,3
47,85,4
47,90,10
47,71,10
48,73,6
48,65,3
48,69,3
49,59,1
50,88,2
50,78,2
51,57,10
51,68,4
51,92,5
51,62,2
52,89,6
52,57,7
53,94,6
53,89,4
53,77,3
54,95,1
54,75,8
55,63,7
56,67,4
56,66,1
56,96,5
57,77,5
57,83,6
58,72,6
58,69,5
58,99,9
58,86,4
59,89,1
59,84,3
60,87,1
61,92,10
61,98,1
61,88,1
61,75,6
62,82,9
63,81,7
63,65,6
63,84,7
64,69,3
64,66,5
64,88,1
65,79,8
65,92,2
66,97,9
66,79,3
67,78,9
67,93,1
67,81,8
67,96,2
68,91,9
68,70,2
68,97,8
69,72,9
69,94,2
69,79,4
69,95,10
70,78,5
70,94,7
71,98,1
71,77,3
71,80,9
71,86,1
72,94,3
73,89,5
73,93,5
73,92,4
74,93,7
74,85,1
74,76,3
74,83,3
75,95,2
75,87,6
75,81,5
75,77,8
76,81,7
76,91,2
76,87,10
77,91,7
77,88,3
77,86,7
77,95,1
78,84,10
78,85,2
79,87,5
79,88,6
80,96,6
80,98,10
80,95,10
80,81,2
81,90,1
81,98,9
82,91,7
82,86,10
83,97,10
83,88,1
83,92,9
83,99,8
84,93,2
84,85,6
84,86,2
85,93,3
86,89,10
87,93,9
87,97,9
87,99,2
87,89,4
88,97,10
88,94,6
89,90,1
89,94,6
89,92,2
90,98,2
90,97,6
91,94,3
91,93,3
91,98,8
91,99,1
92,98,1
92,97,3
92,93,7
92,99,1
93,99,4
93,94,7
94,96,4
95,96,3
96,97,10
96,98,2
96,99,8
97,99,7
97,98,5
98,99,4
