task,cost
0,12.33
1,16.28
2,7.77
3,43.25
4,39.23
5,30.43
6,47.41
7,15.81
8,34.54
9,29.87
10,21.57
11,27.28
12,32.52
13,33.45
14,18.76
15,46.01
16,40.49
17,32.14
18,10.98
19,14.99
20,37.75
21,33.53
22,11.49
23,12.26
24,52.08
25,29.28
26,20.53
27,53.68
28,30.99
29,18.5
30,22.26
31,35.36
32,50.58
33,23.05
34,18.09
35,17.91
36,26.5
37,14.59
38,26.26
39,22.13
40,13.61
41,28.52
42,28.03
43,24.82
44,21.81
45,41.02
46,23.79
47,54.93
48,9.5
49,39.63
50,29.22
51,39.54
52,42.04
53,31.78
54,14.41
55,36.86
56,39.28
57,30.14
58,33.13
59,48.59
