task,cost
0,30.04
1,24.43
2,37.63
3,20.28
4,43.77
5,13.82
6,35.61
7,42.28
8,12.33
9,27.67
10,37.79
11,10.41
12,26.02
13,33.33
14,36.38
15,22.72
16,34.55
17,29.21
18,42.12
19,44.96
20,22.83
21,39.36
22,14.76
23,26.64
24,40.11
25,37.89
26,25.41
27,12.38
28,19.21
29,11.39
30,33.26
31,36.9
32,28.93
33,39.68
34,17.49
35,16.95
36,15.04
37,52.69
38,37.26
39,33.49
40,26.62
41,41.93
42,23.84
43,28.84
44,32.13
45,11.92
46,34.59
47,26.81
48,19.13
49,12.04
50,33.66
51,18.59
52,35.9
53,45.72
54,12.72
55,10.67
56,18.77
57,9.23
58,19.35
59,10.36
