task,cost
0,52.8
1,16.96
2,11.44
3,46.87
4,13.57
5,27.59
6,48.08
7,43.0
8,44.92
9,37.97
10,16.24
11,46.32
12,49.93
13,21.72
14,35.97
15,17.96
16,38.32
17,22.29
18,14.21
19,10.49
20,51.49
21,17.37
22,49.85
23,25.03
24,29.34
25,48.21
26,27.63
27,39.43
28,17.98
29,37.3
30,37.75
31,50.89
32,32.16
33,13.48
34,31.38
35,26.43
36,13.49
37,25.28
38,15.74
39,53.22
40,36.5
41,40.2
42,25.56
43,32.07
44,41.24
45,22.42
46,24.21
47,36.33
48,40.03
49,37.4
50,36.69
51,27.28
52,26.86
53,29.1
54,12.26
55,43.41
56,34.89
57,37.68
58,23.45
59,50.87
60,14.79
61,19.34
62,30.88
63,49.7
64,28.91
65,39.54
66,24.31
67,14.73
68,46.21
69,14.11
70,18.78
71,25.15
72,35.14
73,46.6
74,30.85
75,14.43
76,23.51
77,25.39
78,35.36
79,25.23
80,34.27
81,47.26
82,39.0
83,15.48
84,54.46
85,23.28
86,59.95
87,41.93
88,11.24
89,43.23
90,50.78
91,54.87
92,46.0
93,8.55
94,14.74
95,36.8
96,11.86
97,44.14
98,14.72
99,23.42
