src,dst,comm
0,12,1
0,9,9
0,15,9
0,24,3
1,22,4
1,3,10
1,7,10
2,24,2
2,9,6
3,4,3
3,25,1
4,28,6
5,25,3
5,13,8
6,18,7
6,10,9
7,8,7
7,26,4
7,17,7
7,12,2
8,19,5
8,28,9
9,13,2
10,20,9
10,22,6
11,20,2
11,25,10
12,18,10
12,16,10
13,23,7
13,25,7
13,28,1
14,19,8
14,18,1
14,28,7
14,26,3
15,27,1
15,17,1
15,24,6
15,23,6
16,23,4
17,20,9
17,28,9
17,18,10
17,26,4
18,29,2
19,25,4
19,22,2
19,26,8
20,22,4
20,21,2
20,25,2
20,27,8
21,24,7
22,29,7
22,24,3
22,23,4
22,26,9
23,26,1
24,26,8
24,28,10
25,29,8
25,27,4
25,28,9
25,26,10
26,29,4
26,28,8
26,27,8
27,29,5
27,28,2
28,29,6
