src,dst,comm
0,33,9
0,14,5
0,2,1
0,30,4
1,27,8
1,18,8
1,26,9
2,7,1
2,19,6
3,19,8
4,13,10
5,20,10
5,31,7
5,16,4
5,26,10
6,15,9
6,30,8
6,28,5
6,10,9
7,25,3
7,13,8
7,14,5
8,16,9
8,14,8
8,25,2
9,26,9
9,14,3
10,32,1
10,26,1
10,27,5
10,22,8
11,34,5
11,36,1
12,21,4
12,22,9
13,39,8
14,20,8
14,24,8
14,18,10
15,38,6
15,33,3
15,39,8
15,16,10
16,29,3
16,35,4
16,17,9
16,19,8
17,38,8
17,20,1
18,27,1
18,21,10
19,38,6
19,37,8
20,38,1
20,23,7
20,33,7
21,37,7
22,32,5
22,23,6
23,34,7
24,39,3
24,32,7
24,37,4
24,27,1
25,38,8
25,32,9
25,26,6
26,34,10
27,35,2
28,35,10
28,30,1
28,32,2
29,34,1
29,36,7
29,33,9
29,37,9
30,35,6
31,36,7
32,39,3
32,36,4
32,35,5
32,33,3
33,39,7
34,35,7
34,37,7
35,36,2
35,38,2
36,37,4
37,39,1
37,38,1
38,39,9
