task,cost
0,44.77
1,24.86
2,34.05
3,16.64
4,49.31
5,50.69
6,31.18
7,55.67
8,17.64
9,53.94
10,35.86
11,20.94
12,28.95
13,29.42
14,43.47
15,31.91
16,12.56
17,23.78
18,10.94
19,22.23
20,31.31
21,33.92
22,55.68
23,53.02
24,24.9
25,35.54
26,20.57
27,20.55
28,39.03
29,38.31
30,41.59
31,27.31
32,34.16
33,46.03
34,29.55
35,37.33
36,14.56
37,47.85
38,18.85
39,12.32
40,43.71
41,22.44
42,23.15
43,25.52
44,43.75
45,16.73
46,38.83
47,39.55
48,36.62
49,18.82
50,34.6
51,42.78
52,12.15
53,36.19
54,13.17
55,21.29
56,37.58
57,28.25
58,34.14
59,52.28
60,41.28
61,31.82
62,21.29
63,28.18
64,26.49
65,32.04
66,33.98
67,43.22
68,37.1
69,10.74
70,13.81
71,21.28
72,46.17
73,22.14
74,30.47
75,15.27
76,40.33
77,30.61
78,45.14
79,38.16
