task,cost
0,53.45
1,26.66
2,40.63
3,15.04
4,7.7
5,30.02
6,16.73
7,21.45
8,17.79
9,27.87
10,34.33
11,31.61
12,28.02
13,14.42
14,34.62
15,49.4
16,9.87
17,28.53
18,26.42
19,26.39
20,16.41
21,42.11
22,26.33
23,23.99
24,23.15
25,24.69
26,22.78
27,40.12
28,36.47
29,25.6
30,41.56
31,16.86
32,41.59
33,55.43
34,34.43
35,13.64
36,31.9
37,14.69
38,52.48
39,20.16
40,25.44
41,42.8
42,7.68
43,22.22
44,54.38
45,18.56
46,33.2
47,31.61
48,19.15
49,55.84
50,30.12
51,23.25
52,30.9
53,20.78
54,47.66
55,38.1
56,36.67
57,48.5
58,44.69
59,51.27
60,19.39
61,35.04
62,28.87
63,34.8
64,33.92
65,44.62
66,20.2
67,33.48
68,24.43
69,31.86
70,17.97
71,27.68
72,37.81
73,47.88
74,34.51
75,38.86
76,27.37
77,27.2
78,26.85
79,36.7
80,17.1
81,28.75
82,30.38
83,36.03
84,27.55
85,51.99
86,41.31
87,31.33
88,23.57
89,43.1
90,54.38
91,49.34
92,13.41
93,44.77
94,35.99
95,13.85
96,33.8
97,24.74
98,32.32
99,30.83
