task,cost
0,32.51
1,39.33
2,53.43
3,23.59
4,8.91
5,57.98
6,22.04
7,29.09
8,61.73
9,37.87
10,44.03
11,56.11
12,34.49
13,43.43
14,54.89
15,57.67
16,19.07
17,16.69
18,39.44
19,38.35
20,31.52
21,27.36
22,33.5
23,18.33
24,27.84
25,16.84
26,35.67
27,23.74
28,32.85
29,16.81
30,53.74
31,17.34
32,52.04
33,15.96
34,21.45
35,32.43
36,49.45
37,30.5
38,24.23
39,18.61
40,44.09
41,36.57
42,30.75
43,18.29
44,27.9
45,56.32
46,41.09
47,11.26
48,23.83
49,36.4
50,16.85
51,41.46
52,50.05
53,15.89
54,34.09
55,29.02
56,48.37
57,32.74
58,41.3
59,32.87
