task,cost
0,11.73
1,23.14
2,33.71
3,35.19
4,11.44
5,15.04
6,36.81
7,51.55
8,39.91
9,46.01
10,17.02
11,17.38
12,11.9
13,31.62
14,57.75
15,58.28
16,11.52
17,13.67
18,15.96
19,33.14
20,39.08
21,13.4
22,28.48
23,53.47
24,10.63
25,22.26
26,45.56
27,25.59
28,17.23
29,22.48
30,31.31
31,26.57
32,16.89
33,33.17
34,13.58
35,36.87
36,50.52
37,26.45
38,18.65
39,36.33
40,22.01
41,11.75
42,29.06
43,29.81
44,13.33
45,21.17
46,27.51
47,11.86
48,40.1
49,53.55
50,11.67
51,34.7
52,11.75
53,14.27
54,30.48
55,26.58
56,14.26
57,19.28
58,8.91
59,44.14
60,24.14
61,32.91
62,11.83
63,37.52
64,51.44
65,39.73
66,39.97
67,40.75
68,31.45
69,21.39
70,29.71
71,10.13
72,40.57
73,28.55
74,51.24
75,15.03
76,20.35
77,48.2
78,26.46
79,43.43
80,42.18
81,12.23
82,27.57
83,45.14
84,8.59
85,26.88
86,29.88
87,9.61
88,20.78
89,14.91
90,10.95
91,16.37
92,32.77
93,28.86
94,27.58
95,33.69
96,23.55
97,43.97
98,21.09
99,9.55
