task,cost
0,28.12
1,32.72
2,38.45
3,34.25
4,34.74
5,44.9
6,17.16
7,61.01
8,18.62
9,49.59
10,34.0
11,23.01
12,13.19
13,32.5
14,45.78
15,40.44
16,44.39
17,15.62
18,20.05
19,27.99
20,34.26
21,13.66
22,50.89
23,18.37
24,32.99
25,18.58
26,23.51
27,38.28
28,40.8
29,31.76
30,11.56
31,20.37
32,10.13
33,25.48
34,57.08
35,9.78
36,40.12
37,28.73
38,18.71
39,45.56
40,14.87
41,25.53
42,36.68
43,15.38
44,32.99
45,36.23
46,31.27
47,55.78
48,13.03
49,14.73
50,49.51
51,18.92
52,41.03
53,37.49
54,50.55
55,11.16
56,18.75
57,23.38
58,35.9
59,20.95
60,18.94
61,34.38
62,22.11
63,38.98
64,34.21
65,22.7
66,25.06
67,33.78
68,47.5
69,41.34
70,21.0
71,20.49
72,44.83
73,36.24
74,37.05
75,31.45
76,13.86
77,38.18
78,48.27
79,36.68
