task,cost
0,40.88
1,22.98
2,12.69
3,17.42
4,33.83
5,47.75
6,30.64
7,26.38
8,36.18
9,38.54
10,40.99
11,25.84
12,57.75
13,13.47
14,36.43
15,37.15
16,14.12
17,34.75
18,14.99
19,48.06
20,33.52
21,40.82
22,60.58
23,40.9
24,13.85
25,30.95
26,46.29
27,29.64
28,27.21
29,24.91
30,11.98
31,49.37
32,50.65
33,19.36
34,7.57
35,11.79
36,31.42
37,19.06
38,21.89
39,17.28
40,10.76
41,10.46
42,13.44
43,36.29
44,10.63
45,21.33
46,21.13
47,44.75
48,29.4
49,29.28
50,30.13
51,15.95
52,19.93
53,53.7
54,29.43
55,26.73
56,47.51
57,49.33
58,29.54
59,37.23
60,19.4
61,25.07
62,37.74
63,28.62
64,21.18
65,31.62
66,26.6
67,26.04
68,11.05
69,28.72
70,21.54
71,53.82
72,26.66
73,35.15
74,40.66
75,50.16
76,17.11
77,37.41
78,32.12
79,47.62
