task,cost
0,25.55
1,49.04
2,15.96
3,22.8
4,29.05
5,37.35
6,47.97
7,18.41
8,42.57
9,34.49
10,31.88
11,43.33
12,42.08
13,39.99
14,27.23
15,10.05
16,11.58
17,49.62
18,24.85
19,19.95
20,49.23
21,34.37
22,27.59
23,25.38
24,38.58
25,35.79
26,14.99
27,22.41
28,26.38
29,16.93
30,10.15
31,31.1
32,15.92
33,18.32
34,37.09
35,28.28
36,26.99
37,24.43
38,38.94
39,18.45
40,27.25
41,10.65
42,28.5
43,15.83
44,49.04
45,8.59
46,19.35
47,41.89
48,20.57
49,28.13
50,11.69
51,29.13
52,11.43
53,16.32
54,33.82
55,48.51
56,39.85
57,12.41
58,24.34
59,40.84
60,44.21
61,32.75
62,45.14
63,39.85
64,29.82
65,40.29
66,23.8
67,19.19
68,24.65
69,42.63
