src,dst,comm
0,16,7
1,26,6
1,15,4
2,28,10
3,18,8
3,13,4
3,30,9
4,23,8
5,12,1
5,18,3
6,38,3
6,28,5
6,18,2
7,32,6
7,16,3
7,31,5
7,30,8
8,18,1
8,23,9
8,15,8
8,36,8
9,24,2
9,23,4
9,37,6
9,26,2
10,28,3
11,18,1
12,18,2
12,13,8
12,16,1
13,31,8
14,31,8
14,38,3
14,39,4
15,35,9
15,16,8
15,17,6
15,39,1
16,28,9
16,34,6
17,36,2
17,35,5
17,28,4
17,27,5
18,32,6
18,34,6
18,38,9
18,33,1
19,39,8
19,24,2
19,35,2
20,36,4
20,33,9
20,32,7
20,27,6
21,38,9
21,26,9
21,25,4
22,34,7
22,30,6
22,33,3
22,35,8
23,34,6
23,37,7
23,35,4
23,30,9
24,29,2
24,31,10
25,37,1
26,29,2
26,38,1
27,28,9
28,32,8
28,35,3
28,29,1
28,31,7
29,34,2
30,31,2
30,39,3
30,37,1
30,36,10
31,36,10
31,34,1
32,33,5
32,37,3
32,39,5
33,36,3
33,37,6
33,39,5
34,36,6
34,38,4
34,35,8
35,39,9
35,37,4
36,37,10
36,39,1
36,38,7
37,38,8
38,39,10
