task,cost
0,22.44
1,22.63
2,18.52
3,14.46
4,49.68
5,18.88
6,45.17
7,12.99
8,35.54
9,16.09
10,30.56
11,51.28
12,44.29
13,12.75
14,41.16
15,10.02
16,46.83
17,9.56
18,17.68
19,20.62
20,31.34
21,35.94
22,32.66
23,10.8
24,20.34
25,29.61
26,45.69
27,36.71
28,9.85
29,27.03
30,12.28
31,13.51
32,24.31
33,38.16
34,27.94
35,38.65
36,57.66
37,28.65
38,26.58
39,28.82
40,36.99
41,13.03
42,32.18
43,15.49
44,13.72
45,9.37
46,30.02
47,24.76
48,44.83
49,15.7
50,10.46
51,51.66
52,35.54
53,10.44
54,20.45
55,18.89
56,10.7
57,46.5
58,25.43
59,42.56
60,39.56
61,28.01
62,25.94
63,32.08
64,16.16
65,11.28
66,33.07
67,37.19
68,27.57
69,35.14
