task,cost
0,33.1
1,38.32
2,14.57
3,36.41
4,30.92
5,14.01
6,14.4
7,31.1
8,18.25
9,37.4
10,18.31
11,38.64
12,31.5
13,30.25
14,36.15
15,13.73
16,12.36
17,25.49
18,19.82
19,19.65
20,39.09
21,40.06
22,43.88
23,55.55
24,56.96
25,15.62
26,31.47
27,32.09
28,13.66
29,17.89
30,31.01
31,20.58
32,33.91
33,27.36
34,27.74
35,46.83
36,16.97
37,17.3
38,29.19
39,48.24
40,28.7
41,32.34
42,19.2
43,38.07
44,36.32
45,47.44
46,41.44
47,28.89
48,14.42
49,31.91
50,25.92
51,25.22
52,51.72
53,9.07
54,42.91
55,43.56
56,34.15
57,47.79
58,10.2
59,37.16
60,21.5
61,27.49
62,34.73
63,24.67
64,25.89
65,13.22
66,26.84
67,56.15
68,30.04
69,42.99
