task,cost
0,19.93
1,48.83
2,30.33
3,18.66
4,22.25
5,14.93
6,33.83
7,32.07
8,44.43
9,33.78
10,49.76
11,44.46
12,46.11
13,25.6
14,50.03
15,43.18
16,33.84
17,25.48
18,14.58
19,45.38
20,13.89
21,18.67
22,49.05
23,19.11
24,9.69
25,30.6
26,19.01
27,21.88
28,60.11
29,41.39
30,23.79
31,30.4
32,42.9
33,48.85
34,15.56
35,11.78
36,27.37
37,35.96
38,37.72
39,42.83
40,49.76
41,15.48
42,40.66
43,14.29
44,39.83
45,13.16
46,28.86
47,46.29
48,34.19
49,22.26
50,45.68
51,43.56
52,39.36
53,8.71
54,57.91
55,40.06
56,17.14
57,15.33
58,31.71
59,10.38
