task,cost
0,17.54
1,11.81
2,10.46
3,30.36
4,30.94
5,19.05
6,19.26
7,52.94
8,44.44
9,17.17
10,58.63
11,47.9
12,10.48
13,37.51
14,33.63
15,36.87
16,11.42
17,40.37
18,28.76
19,26.76
20,12.64
21,25.88
22,44.97
23,35.66
24,13.11
25,46.02
26,32.54
27,11.07
28,41.55
29,29.93
30,25.06
31,52.11
32,15.54
33,10.4
34,42.34
35,28.04
36,31.34
37,44.86
38,39.0
39,12.65
40,40.36
41,22.27
42,47.45
43,43.44
44,17.37
45,22.73
46,17.43
47,22.74
48,12.67
49,51.61
50,25.98
51,24.09
52,27.92
53,26.17
54,42.37
55,52.68
56,45.37
57,17.06
58,20.55
59,41.68
60,21.2
61,32.31
62,17.07
63,52.31
64,42.51
65,42.34
66,58.73
67,19.16
68,36.89
69,49.28
70,15.22
71,43.28
72,23.53
73,23.87
74,24.28
75,58.33
76,38.5
77,44.6
78,25.74
79,30.55
80,45.54
81,35.85
82,32.32
83,12.03
84,23.7
85,58.73
86,28.27
87,36.83
88,39.69
89,17.59
90,45.36
91,39.67
92,38.89
93,48.1
94,32.8
95,42.3
96,13.62
97,38.37
98,19.95
99,35.02
