task,cost
0,57.1
1,13.17
2,25.44
3,28.0
4,12.65
5,37.48
6,49.48
7,13.15
8,52.6
9,20.39
10,16.06
11,15.24
12,17.31
13,14.5
14,10.67
15,44.62
16,11.77
17,24.32
18,36.21
19,59.66
20,50.98
21,28.33
22,13.21
23,40.02
24,44.21
25,45.81
26,28.01
27,39.96
28,15.22
29,14.76
30,43.2
31,24.72
32,30.48
33,16.41
34,46.88
35,54.79
36,42.55
37,25.86
38,18.26
39,51.93
40,15.64
41,50.58
42,46.05
43,28.24
44,39.28
45,20.67
46,24.74
47,45.0
48,13.35
49,17.19
50,11.04
51,60.2
52,8.46
53,38.92
54,40.5
55,26.07
56,9.24
57,31.2
58,21.85
59,14.72
60,56.04
61,52.95
62,23.17
63,32.7
64,49.94
65,28.13
66,9.99
67,13.94
68,18.64
69,54.83
70,52.83
71,38.86
72,28.52
73,12.11
74,34.62
75,30.46
76,44.57
77,36.59
78,16.8
79,51.79
80,43.23
81,10.64
82,20.37
83,39.84
84,13.45
85,40.93
86,12.64
87,46.48
88,19.19
89,15.61
