task,cost
0,22.83
1,24.53
2,9.22
3,10.42
4,50.34
5,38.95
6,34.92
7,25.6
8,16.22
9,38.59
10,19.62
11,45.58
12,26.78
13,20.61
14,44.7
15,31.23
16,15.25
17,38.5
18,11.07
19,26.25
20,46.19
21,32.5
22,54.08
23,21.75
24,49.64
25,33.38
26,9.85
27,28.06
28,57.08
29,35.22
30,16.55
31,46.77
32,40.01
33,10.02
34,50.15
35,47.94
36,51.59
37,10.05
38,32.77
39,24.29
40,38.94
41,10.01
42,34.07
43,22.02
44,27.03
45,20.06
46,26.34
47,27.99
48,17.19
49,16.23
50,20.04
51,19.28
52,36.9
53,22.55
54,18.08
55,13.88
56,20.48
57,40.24
58,26.29
59,20.07
60,31.29
61,15.5
62,16.46
63,28.98
64,17.83
65,13.67
66,42.18
67,25.15
68,23.65
69,27.39
70,55.42
71,16.18
72,52.03
73,50.21
74,12.57
75,42.72
76,16.73
77,17.27
78,27.67
79,18.35
80,54.13
81,49.66
82,53.96
83,27.36
84,31.16
85,12.36
86,33.08
87,16.71
88,21.5
89,49.99
