task,cost
0,47.39
1,42.66
2,32.56
3,25.55
4,35.85
5,38.92
6,43.26
7,56.6
8,55.77
9,16.15
10,41.2
11,19.34
12,36.8
13,43.08
14,14.56
15,40.96
16,21.96
17,52.23
18,18.0
19,13.38
20,9.58
21,25.39
22,32.68
23,35.0
24,12.15
25,23.81
26,52.19
27,34.04
28,21.71
29,27.24
30,31.88
31,28.07
32,24.66
33,43.21
34,40.29
35,26.69
36,12.84
37,19.29
38,8.8
39,32.42
40,55.25
41,10.62
42,18.24
43,19.33
44,23.85
45,16.06
46,17.04
47,30.47
48,21.45
49,21.82
50,60.05
51,32.0
52,35.66
53,16.72
54,10.24
55,12.75
56,24.84
57,13.78
58,26.0
59,19.9
60,23.44
61,32.24
62,29.83
63,11.39
64,23.77
65,43.23
66,37.8
67,43.91
68,12.83
69,46.37
70,21.7
71,33.11
72,28.04
73,29.43
74,28.82
75,33.0
76,25.41
77,18.09
78,15.85
79,10.76
80,43.29
81,29.54
82,47.91
83,13.72
84,25.66
85,35.91
86,27.0
87,40.78
88,23.75
89,8.55
90,21.23
91,35.86
92,30.3
93,32.1
94,26.48
95,46.84
96,42.79
97,25.72
98,30.93
99,9.3
