task,cost
0,43.29
1,17.38
2,46.46
3,41.48
4,10.62
5,38.41
6,20.76
7,14.96
8,28.57
9,47.66
10,28.18
11,11.31
12,29.8
13,30.37
14,44.97
15,25.63
16,23.65
17,18.5
18,10.33
19,41.85
20,20.15
21,17.41
22,23.7
23,21.65
24,13.41
25,25.57
26,48.56
27,38.12
28,44.03
29,20.31
30,36.47
31,27.18
32,42.21
33,42.44
34,29.03
35,17.5
36,57.23
37,40.69
38,33.27
39,27.02
40,36.98
41,52.38
42,36.31
43,37.93
44,10.86
45,39.87
46,15.12
47,29.84
48,29.85
49,24.75
50,33.07
51,17.17
52,36.29
53,12.43
54,8.32
55,37.43
56,41.47
57,28.69
58,34.91
59,16.22
60,19.66
61,36.5
62,52.23
63,57.4
64,30.57
65,19.59
66,31.63
67,28.28
68,43.11
69,45.95
