src,dst,comm
0,62,5
0,59,5
1,9,7
1,13,8
1,52,5
1,4,10
2,59,3
3,21,10
4,55,2
5,69,7
5,25,8
5,59,2
5,12,6
6,22,9
6,11,7
7,54,2
8,49,2
8,51,4
8,30,4
8,50,6
9,47,4
10,32,1
10,19,2
10,24,2
11,69,5
11,61,5
11,17,7
12,55,4
13,51,4
13,29,6
13,40,6
13,50,8
14,32,4
15,46,4
15,58,4
15,32,1
15,41,5
16,23,2
16,43,9
16,67,4
16,41,3
17,46,4
17,44,9
18,28,5
18,24,9
19,63,4
19,20,6
19,53,3
20,65,10
20,33,5
20,23,4
21,53,4
21,58,6
21,60,6
22,60,5
22,68,8
22,67,10
22,69,9
23,66,3
23,63,10
24,27,5
24,67,7
25,50,9
25,38,5
26,37,7
26,69,6
26,61,8
27,44,10
28,66,8
28,69,5
29,40,9
29,62,10
29,58,5
30,65,1
30,44,4
30,46,4
30,57,7
31,64,9
31,60,10
31,40,4
31,58,9
32,45,9
32,35,5
32,65,2
32,53,2
33,62,10
33,46,3
33,45,2
34,56,4
34,35,8
34,52,7
34,38,1
35,54,8
36,50,7
36,39,9
36,40,5
37,63,6
37,53,5
37,59,3
38,41,6
38,42,4
38,45,7
39,52,2
39,47,8
39,59,10
39,50,6
40,57,2
41,43,4
41,46,3
42,51,2
42,62,3
42,54,7
42,49,6
43,49,10
43,69,9
43,47,4
44,59,10
44,64,8
44,68,7
44,53,10
45,58,6
45,69,10
45,52,6
45,67,1
46,68,7
47,61,8
47,50,9
47,66,9
48,64,6
48,54,7
48,68,6
48,53,9
49,65,10
49,60,5
50,59,5
50,51,3
50,64,3
51,53,10
51,65,5
51,54,6
51,62,7
52,59,2
52,66,1
52,67,6
53,57,8
53,62,10
53,59,9
53,60,7
54,61,10
54,57,8
55,67,9
56,57,4
57,69,6
57,67,5
57,59,1
58,65,4
58,61,5
59,65,3
59,61,9
60,65,4
60,62,8
60,64,3
60,66,7
61,67,10
61,62,3
62,67,6
62,69,6
63,69,3
63,64,8
63,67,7
63,66,9
64,67,1
64,65,8
65,67,6
65,69,5
66,69,6
66,67,1
66,68,6
67,68,10
67,69,5
68,69,8
