task,cost
0,20.83
1,18.9
2,35.76
3,24.6
4,33.71
5,40.45
6,46.13
7,26.54
8,10.09
9,28.03
10,21.34
11,25.43
12,39.41
13,24.62
14,36.93
15,41.82
16,42.26
17,38.28
18,41.41
19,46.0
20,16.3
21,61.53
22,41.32
23,27.86
24,17.43
25,34.72
26,19.84
27,21.23
28,18.04
29,39.08
30,34.7
31,27.64
32,14.43
33,44.66
34,26.83
35,15.37
36,35.69
37,24.62
38,34.47
39,8.19
40,36.26
41,43.67
42,8.2
43,33.45
44,27.13
45,30.84
46,9.19
47,42.5
48,30.46
49,40.31
50,43.06
51,10.83
52,30.21
53,25.19
54,40.44
55,49.82
56,41.13
57,29.9
58,30.11
59,32.59
