task,cost
0,22.02
1,37.51
2,55.7
3,28.44
4,7.63
5,47.15
6,19.19
7,29.62
8,29.2
9,46.66
10,44.52
11,29.27
12,49.51
13,36.59
14,32.19
15,21.9
16,11.58
17,61.1
18,10.4
19,56.0
20,23.93
21,28.32
22,37.11
23,15.05
24,35.91
25,24.16
26,15.61
27,33.58
28,39.44
29,13.36
30,37.86
31,49.12
32,38.77
33,49.93
34,25.74
35,45.11
36,47.54
37,51.85
38,27.99
39,37.35
40,39.51
41,11.55
42,31.41
43,40.55
44,50.21
45,21.92
46,55.92
47,48.45
48,16.6
49,37.14
50,23.53
51,12.38
52,34.44
53,30.92
54,30.19
55,9.0
56,58.34
57,17.42
58,31.06
59,42.85
60,36.39
61,43.05
62,12.84
63,18.43
64,32.6
65,32.83
66,33.46
67,32.42
68,27.69
69,59.82
70,9.9
71,22.75
72,25.55
73,41.83
74,13.24
75,18.26
76,26.11
77,28.95
78,36.19
79,11.35
80,14.24
81,49.07
82,38.32
83,24.3
84,39.03
85,23.14
86,36.13
87,18.13
88,26.03
89,20.71
