task,cost
0,16.93
1,43.18
2,43.91
3,14.71
4,10.46
5,19.25
6,41.64
7,25.22
8,38.39
9,11.17
10,34.47
11,36.46
12,19.49
13,58.24
14,40.66
15,43.82
16,21.97
17,35.34
18,50.73
19,28.76
20,38.31
21,10.47
22,29.24
23,40.93
24,37.03
25,12.44
26,15.6
27,27.56
28,21.85
29,14.84
30,34.71
31,28.15
32,31.52
33,33.15
34,16.9
35,26.42
36,13.49
37,37.41
38,15.36
39,23.57
40,37.15
41,26.09
42,21.38
43,27.69
44,59.38
45,39.43
46,17.93
47,46.27
48,40.34
49,19.38
50,31.11
51,15.13
52,19.66
53,27.34
54,35.71
55,29.17
56,24.27
57,19.54
58,39.99
59,16.05
60,11.52
61,23.27
62,54.82
63,24.16
64,16.36
65,56.4
66,55.09
67,9.57
68,17.32
69,51.57
70,23.87
71,26.78
72,11.85
73,42.67
74,14.33
75,11.66
76,12.46
77,35.86
78,42.74
79,60.43
