src,dst,comm
0,96,4
1,50,8
1,45,1
2,81,2
3,37,10
3,27,5
3,11,1
3,36,1
4,93,7
4,75,2
4,35,5
4,99,6
5,10,7
6,50,9
7,85,1
7,26,1
8,71,1
8,34,3
9,62,3
10,49,10
10,23,6
10,57,7
11,36,3
11,62,7
11,13,6
12,27,4
13,48,2
14,83,7
14,90,7
14,42,8
15,48,10
15,58,9
15,61,7
16,55,4
16,60,4
16,30,8
17,54,4
17,83,8
17,99,10
17,78,7
18,44,10
18,52,3
19,60,7
19,36,4
20,22,4
20,27,4
20,61,7
20,35,1
21,62,1
21,52,2
21,36,7
21,44,3
22,60,8
23,96,4
23,48,10
24,68,1
24,87,1
24,89,2
25,75,7
25,29,5
25,62,1
26,88,1
26,96,7
26,27,6
27,97,4
27,71,5
27,92,10
28,31,1
28,33,2
29,78,1
29,84,6
30,51,1
31,92,7
31,39,7
32,62,9
32,77,5
32,95,1
32,70,9
33,69,5
33,94,2
33,95,3
33,39,7
34,93,7
35,45,3
36,84,4
37,57,8
38,98,9
38,70,2
38,39,1
39,88,4
39,92,3
39,51,6
39,90,4
40,47,7
40,69,3
40,98,1
40,80,6
41,96,10
41,47,2
41,44,5
41,46,9
42,99,7
43,58,9
44,69,9
44,70,5
45,68,7
45,89,5
45,72,7
45,94,9
46,94,4
47,59,3
47,74,2
47,99,9
47,84,4
48,84,4
48,73,5
49,68,4
49,50,10
49,91,4
50,73,9
50,51,2
50,74,4
51,53,3
51,65,7
51,82,10
51,68,1
52,58,2
52,95,8
52,63,4
53,71,1
53,82,9
53,90,4
53,79,3
54,68,5
54,84,10
54,88,5
54,64,2
55,74,1
55,93,4
55,73,8
55,80,10
56,91,3
56,67,9
57,91,1
58,68,1
58,82,9
59,97,7
59,77,5
59,84,9
60,99,7
60,96,2
60,61,1
61,69,1
61,73,7
61,75,6
61,66,6
62,68,3
62,72,7
63,80,4
63,84,3
63,72,8
63,89,4
64,97,10
65,72,9
65,74,7
65,77,9
66,74,4
66,96,1
67,95,7
67,69,5
67,92,9
68,81,1
68,94,6
68,72,9
69,84,1
69,79,2
69,95,9
70,84,3
70,72,5
70,82,9
70,75,3
71,85,7
71,98,10
71,88,10
72,91,5
73,92,2
73,81,8
73,93,8
74,85,9
74,93,8
75,79,2
75,90,9
76,77,4
77,82,2
77,98,6
77,84,4
77,88,8
78,83,10
78,97,8
78,96,10
79,96,3
79,97,1
79,95,7
80,84,2
80,90,10
81,94,8
82,90,3
82,91,6
83,87,1
83,98,1
83,84,3
84,85,10
84,97,9
84,86,1
85,86,10
86,89,1
87,91,9
87,90,5
88,90,5
88,92,1
88,97,2
88,98,4
89,99,1
89,96,3
89,91,7
89,95,6
90,96,1
90,91,4
91,98,3
92,93,8
92,95,5
93,96,10
93,97,4
94,97,1
94,98,1
95,96,7
95,99,2
96,97,7
97,99,4
98,99,2
