task,cost
0,29.99
1,22.81
2,39.8
3,21.82
4,13.12
5,19.79
6,33.13
7,18.92
8,53.51
9,19.88
10,54.74
11,37.88
12,50.39
13,31.64
14,26.28
15,55.59
16,19.09
17,36.47
18,34.26
19,36.01
20,23.43
21,40.56
22,10.11
23,25.58
24,27.58
25,22.95
26,30.34
27,19.82
28,49.5
29,23.84
30,35.14
31,15.96
32,11.28
33,27.14
34,9.53
35,36.8
36,48.05
37,39.4
38,24.88
39,14.6
40,46.93
41,40.81
42,58.83
43,37.47
44,27.56
45,43.35
46,35.19
47,22.24
48,40.93
49,16.93
50,13.84
51,37.6
52,43.17
53,30.2
54,43.98
55,11.86
56,48.01
57,38.68
58,15.81
59,38.62
60,11.56
61,11.38
62,40.26
63,18.24
64,38.33
65,55.88
66,42.12
67,27.29
68,30.07
69,16.39
70,35.14
71,15.84
72,29.12
73,22.32
74,42.38
75,27.17
76,9.78
77,34.67
78,14.45
79,54.54
80,13.67
81,12.07
82,30.49
83,34.8
84,34.03
85,37.55
86,20.24
87,56.76
88,33.39
89,36.61
90,39.17
91,23.21
92,33.36
93,44.47
94,12.36
95,48.42
96,26.16
97,17.5
98,36.47
99,16.07
