task,cost
0,28.57
1,35.51
2,21.91
3,40.0
4,48.87
5,19.97
6,12.39
7,45.75
8,40.04
9,10.51
10,20.55
11,37.3
12,34.68
13,7.51
14,36.96
15,39.64
16,47.73
17,20.56
18,51.86
19,12.41
20,42.88
21,22.18
22,12.22
23,31.14
24,24.58
25,36.45
26,23.89
27,32.77
28,26.16
29,50.82
30,30.21
31,14.56
32,38.02
33,18.04
34,12.01
35,45.82
36,9.02
37,29.8
38,15.36
39,39.7
40,56.97
41,19.18
42,37.93
43,12.2
44,25.61
45,15.16
46,19.53
47,33.82
48,27.99
49,42.61
50,21.84
51,30.88
52,36.91
53,15.72
54,54.32
55,35.73
56,17.95
57,13.96
58,35.31
59,26.54
60,28.6
61,12.65
62,8.91
63,16.05
64,39.97
65,38.75
66,26.72
67,43.62
68,44.32
69,55.39
70,39.95
71,45.26
72,38.23
73,39.32
74,30.7
75,35.47
76,37.79
77,19.11
78,35.98
79,24.34
80,45.94
81,19.48
82,39.2
83,30.93
84,39.75
85,57.65
86,23.22
87,32.24
88,38.37
89,35.59
90,43.97
91,19.57
92,27.39
93,40.53
94,18.19
95,21.67
96,50.57
97,45.9
98,8.27
99,25.38
