task,cost
0,23.17
1,36.04
2,21.24
3,9.9
4,38.81
5,39.05
6,29.83
7,13.49
8,32.24
9,37.23
10,28.25
11,22.14
12,24.45
13,47.09
14,21.2
15,43.22
16,28.69
17,27.75
18,22.74
19,25.47
20,22.96
21,20.05
22,18.43
23,57.89
24,15.58
25,53.19
26,12.23
27,35.81
28,29.73
29,52.0
30,38.55
31,38.86
32,39.66
33,24.33
34,21.91
35,39.52
36,12.67
37,38.53
38,34.13
39,33.63
40,16.85
41,30.67
42,33.87
43,17.99
44,19.74
45,30.33
46,15.59
47,47.41
48,8.72
49,53.46
50,34.62
51,33.08
52,20.05
53,13.36
54,33.91
55,34.99
56,52.64
57,35.98
58,58.8
59,32.83
