task,cost
0,16.01
1,35.17
2,19.3
3,29.0
4,37.88
5,48.38
6,46.99
7,36.43
8,28.06
9,41.29
10,35.53
11,28.78
12,28.26
13,17.33
14,38.62
15,58.62
16,24.07
17,30.93
18,39.16
19,32.28
20,9.19
21,24.32
22,35.42
23,48.0
24,34.6
25,14.85
26,46.28
27,49.02
28,56.93
29,9.67
30,47.85
31,11.07
32,40.15
33,14.3
34,27.58
35,26.55
36,24.71
37,24.89
38,46.49
39,42.75
40,28.47
41,50.71
42,24.07
43,46.77
44,15.98
45,51.24
46,19.68
47,19.91
48,50.74
49,16.95
50,20.79
51,32.1
52,29.22
53,31.6
54,35.22
55,25.62
56,18.29
57,34.12
58,41.94
59,9.58
60,38.4
61,11.44
62,24.23
63,32.42
64,11.09
65,22.76
66,30.06
67,35.58
68,21.15
69,31.01
