task,cost
0,31.83
1,29.59
2,11.4
3,13.64
4,61.59
5,42.0
6,21.0
7,19.52
8,22.47
9,45.42
10,45.34
11,23.49
12,15.49
13,12.12
14,34.98
15,25.9
16,44.33
17,20.38
18,20.12
19,43.11
20,58.19
21,19.84
22,55.23
23,28.63
24,23.23
25,47.04
26,35.56
27,41.37
28,12.59
29,52.65
30,15.76
31,28.97
32,30.47
33,27.32
34,28.37
35,51.19
36,18.8
37,27.49
38,40.56
39,15.77
40,32.43
41,38.18
42,14.97
43,41.1
44,10.17
45,14.82
46,32.83
47,34.0
48,51.26
49,22.97
50,42.23
51,18.89
52,45.47
53,26.36
54,34.55
55,39.09
56,39.58
57,39.17
58,39.76
59,31.72
60,20.76
61,48.74
62,25.07
63,12.77
64,33.2
65,29.85
66,19.99
67,18.92
68,22.13
69,39.67
70,34.45
71,21.48
72,21.23
73,37.22
74,27.6
75,34.22
76,20.53
77,27.79
78,42.3
79,15.83
80,26.46
81,17.59
82,24.77
83,24.71
84,43.06
85,32.01
86,25.32
87,15.17
88,40.81
89,49.16
