task,cost
0,16.43
1,41.89
2,12.21
3,40.24
4,14.85
5,45.37
6,40.39
7,37.87
8,24.02
9,21.45
10,11.25
11,48.04
12,11.53
13,55.24
14,40.0
15,18.36
16,16.8
17,22.77
18,37.48
19,23.9
20,22.55
21,33.56
22,48.68
23,30.54
24,10.98
25,31.38
26,12.41
27,42.2
28,23.1
29,36.23
30,11.25
31,47.78
32,8.19
33,29.96
34,21.61
35,44.83
36,37.78
37,54.87
38,48.04
39,13.89
40,16.03
41,23.33
42,44.6
43,11.77
44,14.68
45,21.87
46,49.82
47,31.58
48,36.31
49,42.98
50,32.47
51,25.65
52,14.61
53,18.47
54,13.71
55,28.42
56,34.79
57,50.95
58,38.34
59,19.25
60,48.26
61,10.89
62,26.09
63,14.72
64,35.37
65,26.38
66,12.17
67,44.44
68,16.75
69,37.82
70,36.11
71,26.02
72,13.33
73,31.94
74,14.25
75,19.87
76,33.05
77,26.69
78,45.03
79,39.07
80,44.61
81,37.89
82,49.76
83,47.12
84,9.94
85,34.41
86,21.66
87,41.75
88,31.48
89,54.52
