task,cost
0,10.9
1,12.83
2,13.52
3,46.04
4,48.32
5,57.41
6,25.7
7,20.1
8,16.09
9,35.75
10,52.9
11,47.92
12,15.38
13,48.0
14,37.17
15,30.95
16,33.98
17,20.68
18,45.64
19,23.21
20,35.54
21,21.11
22,15.91
23,22.72
24,14.26
25,15.88
26,33.91
27,18.8
28,34.93
29,60.6
30,28.76
31,30.28
32,29.52
33,54.74
34,19.0
35,54.66
36,14.78
37,25.23
38,51.64
39,15.14
40,19.95
41,30.03
42,46.13
43,34.56
44,16.49
45,29.43
46,14.85
47,22.26
48,11.8
49,22.21
50,21.56
51,28.69
52,16.9
53,27.08
54,22.08
55,19.39
56,48.66
57,8.76
58,44.07
59,10.47
60,26.67
61,38.98
62,27.69
63,29.9
64,38.09
65,12.98
66,21.81
67,44.56
68,35.17
69,56.21
70,10.3
71,28.68
72,19.79
73,16.36
74,11.21
75,14.84
76,31.97
77,39.54
78,31.85
79,22.0
80,42.0
81,58.32
82,47.06
83,16.26
84,14.05
85,20.3
86,43.31
87,45.07
88,8.47
89,23.86
