src,dst,comm
0,83,10
0,20,10
1,7,8
2,82,4
2,20,1
3,88,4
3,25,6
4,14,2
4,43,1
5,35,9
5,77,3
6,32,3
6,54,2
6,29,10
6,71,6
7,22,8
7,61,3
8,71,7
8,70,2
9,89,6
9,58,6
9,38,3
10,68,10
10,45,9
10,41,5
10,89,2
11,37,2
12,16,1
12,72,8
13,58,3
13,62,4
14,33,10
14,87,9
14,57,8
15,76,5
15,84,5
16,51,1
16,88,2
16,18,3
16,58,3
17,18,7
17,79,7
18,38,4
18,50,4
19,59,10
19,51,3
19,67,3
19,48,9
20,52,3
20,69,7
20,77,1
21,82,8
22,88,6
22,69,1
23,74,3
24,63,9
24,65,7
24,59,6
25,78,9
25,36,9
25,74,2
25,55,3
26,79,1
26,50,5
27,28,9
27,39,5
27,63,9
27,29,7
28,50,7
28,83,3
28,60,7
29,60,8
29,56,3
29,65,3
30,82,10
30,71,4
31,87,6
31,61,3
32,55,5
33,69,10
33,62,6
34,45,10
34,72,3
34,67,7
34,82,8
35,48,4
36,67,5
36,81,7
36,49,7
37,45,9
37,41,10
38,73,1
38,86,1
39,58,1
40,86,10
40,81,4
41,85,10
41,65,1
41,66,8
42,86,5
43,73,9
43,59,9
44,78,1
44,65,2
44,86,2
44,68,9
45,88,4
45,53,4
45,58,7
46,54,5
47,58,4
47,56,10
48,56,6
48,72,1
48,74,7
49,79,8
49,70,1
50,53,3
50,57,7
50,76,7
51,87,3
51,77,2
51,83,9
51,71,8
52,57,6
52,78,5
53,82,8
54,79,7
54,88,8
54,62,5
55,59,10
55,68,8
55,70,3
56,57,7
56,61,5
56,62,9
57,82,9
58,62,2
58,60,5
58,82,8
59,66,1
59,76,8
59,87,10
59,65,8
60,82,1
60,67,10
60,74,7
60,61,4
61,87,1
61,64,10
61,66,2
61,77,2
62,82,3
62,63,7
62,70,3
62,84,7
63,67,7
63,87,8
63,79,6
63,69,3
64,82,5
65,71,8
65,81,6
66,86,1
66,82,7
66,80,4
67,82,1
67,72,5
67,86,7
67,69,2
68,78,1
68,71,3
69,79,4
69,72,8
69,87,1
69,81,9
70,74,5
70,87,1
71,83,6
71,74,2
71,85,7
72,73,1
72,83,1
72,82,1
72,84,7
73,79,9
73,75,2
74,85,2
74,87,2
74,88,6
75,82,6
75,79,7
75,81,8
76,84,4
76,80,9
76,86,8
76,87,3
77,87,10
77,81,6
77,78,7
77,84,4
78,79,1
78,86,3
78,85,5
78,82,2
79,82,10
80,85,6
80,86,3
81,87,6
82,83,1
82,86,7
82,84,5
83,85,5
84,88,9
84,85,3
84,87,7
85,89,5
85,88,8
86,89,3
86,87,8
86,88,4
87,89,9
87,88,9
88,89,7
