task,cost
0,52.5
1,34.27
2,58.62
3,12.58
4,47.22
5,31.85
6,8.58
7,57.65
8,28.52
9,18.12
10,21.37
11,28.63
12,19.71
13,55.11
14,16.29
15,33.19
16,22.95
17,36.36
18,15.75
19,18.12
20,46.68
21,62.15
22,41.57
23,20.75
24,36.1
25,8.65
26,22.37
27,30.94
28,30.49
29,23.85
30,32.67
31,22.22
32,41.65
33,27.31
34,37.07
35,33.3
36,33.06
37,20.26
38,34.86
39,26.34
40,54.08
41,39.61
42,23.1
43,17.22
44,26.01
45,11.84
46,25.83
47,15.34
48,17.42
49,51.23
50,41.18
51,33.62
52,17.29
53,23.0
54,11.7
55,7.52
56,26.9
57,45.84
58,36.49
59,13.22
60,48.8
61,56.33
62,24.63
63,29.61
64,35.97
65,27.03
66,10.12
67,36.25
68,9.18
69,37.17
