src,dst,comm
0,46,9
0,27,3
0,6,10
0,24,5
1,17,10
2,13,7
3,26,4
4,39,9
4,29,9
4,12,8
4,21,4
5,44,7
5,33,3
5,35,5
5,47,5
6,12,1
6,41,2
6,29,1
6,21,2
7,39,5
7,15,1
7,40,7
7,8,2
8,38,7
8,27,3
8,42,4
8,23,1
9,34,1
9,28,8
9,19,5
10,42,7
10,31,7
10,43,7
10,46,10
11,36,6
11,41,2
11,34,5
12,17,2
12,19,9
12,27,3
13,25,4
13,49,9
14,20,4
14,44,7
14,29,6
15,35,3
15,21,8
15,37,8
16,19,7
16,20,1
16,23,9
16,38,4
17,19,5
17,24,3
17,37,3
17,30,5
18,27,8
18,22,1
18,25,5
18,24,5
19,26,2
19,28,7
19,43,10
20,30,5
20,33,10
21,45,6
21,33,7
21,36,5
22,29,3
22,28,5
23,49,5
23,40,8
23,34,10
24,48,4
24,28,7
25,30,8
25,27,8
25,36,3
26,48,3
26,34,10
27,40,6
28,38,6
29,32,10
29,46,2
29,44,9
30,31,1
30,35,1
30,45,9
30,48,1
31,35,1
31,44,4
32,37,7
32,36,8
33,36,9
33,46,6
33,35,5
34,41,8
34,36,9
35,43,7
36,49,1
37,48,2
37,41,5
37,47,4
38,49,5
39,47,10
39,44,5
39,46,7
40,44,2
40,42,1
40,41,5
41,44,1
41,43,10
41,48,8
42,43,9
43,49,8
43,44,4
43,48,7
44,48,1
44,46,1
44,47,6
44,49,6
45,48,1
45,47,4
46,49,8
47,48,2
47,49,3
48,49,9
