task,cost
0,23.12
1,48.26
2,43.58
3,20.93
4,42.11
5,33.65
6,23.94
7,15.03
8,14.26
9,11.46
10,12.66
11,18.49
12,47.25
13,19.33
14,37.58
15,35.62
16,47.96
17,20.39
18,34.27
19,30.84
20,16.46
21,12.15
22,31.38
23,38.32
24,18.47
25,47.22
26,21.21
27,20.22
28,24.08
29,25.92
30,17.0
31,38.7
32,54.31
33,23.46
34,27.59
35,24.55
36,46.82
37,44.32
38,49.47
39,44.59
40,42.34
41,43.81
42,39.12
43,24.29
44,50.26
45,17.5
46,29.34
47,44.61
48,31.49
49,35.03
50,39.32
51,25.51
52,36.71
53,21.42
54,27.68
55,45.26
56,31.8
57,38.19
58,51.88
59,44.45
60,27.14
61,27.74
62,15.35
63,13.2
64,37.64
65,18.61
66,23.7
67,44.13
68,35.63
69,42.88
