task,cost
0,52.15
1,27.79
2,34.66
3,26.16
4,20.06
5,18.29
6,52.28
7,61.42
8,21.2
9,41.4
10,27.34
11,19.16
12,20.27
13,53.56
14,10.79
15,43.78
16,50.08
17,19.49
18,18.92
19,13.58
20,28.78
21,10.34
22,37.02
23,47.99
24,34.11
25,25.67
26,43.08
27,24.88
28,27.5
29,45.48
30,21.82
31,17.31
32,19.76
33,11.68
34,40.44
35,20.56
36,21.4
37,39.28
38,50.54
39,15.56
40,19.09
41,14.75
42,11.0
43,18.06
44,57.52
45,49.76
46,13.01
47,22.16
48,9.28
49,51.92
50,51.58
51,29.0
52,26.04
53,38.51
54,31.66
55,41.7
56,52.66
57,17.66
58,10.37
59,45.25
60,16.11
61,37.74
62,26.44
63,24.78
64,51.98
65,13.72
66,53.29
67,46.79
68,37.46
69,11.68
70,37.92
71,14.73
72,36.33
73,21.23
74,31.28
75,28.44
76,37.01
77,19.1
78,14.52
79,26.06
80,40.14
81,33.57
82,28.76
83,27.46
84,41.67
85,20.8
86,43.68
87,20.32
88,35.31
89,26.29
90,25.73
91,33.93
92,25.07
93,17.53
94,36.18
95,36.82
96,48.37
97,20.98
98,17.37
99,45.18
