src,dst,comm
0,88,3
0,32,8
0,17,9
1,76,9
1,20,4
2,63,7
2,42,9
3,11,8
3,6,8
4,76,4
4,29,5
4,70,4
5,88,8
5,11,7
5,74,5
5,13,1
6,56,1
7,34,7
7,69,8
7,22,3
8,70,5
8,63,10
9,80,4
9,27,2
9,26,1
9,77,1
10,62,9
11,18,1
12,33,3
13,21,9
13,34,3
13,65,5
14,46,9
14,24,8
15,56,3
16,62,10
16,32,9
16,27,7
16,48,7
17,80,1
17,44,6
17,75,6
17,28,8
18,40,6
18,22,7
19,66,9
19,59,8
19,48,1
19,47,9
20,62,10
20,84,10
21,80,10
21,42,8
21,46,2
22,48,2
22,58,10
22,86,7
22,85,7
23,34,6
23,51,7
24,74,8
25,38,2
26,34,6
26,58,9
26,64,1
26,74,3
27,79,5
27,40,4
27,31,10
27,80,3
28,32,10
28,74,8
28,50,10
29,73,5
30,52,7
30,89,3
30,77,3
31,45,10
31,87,4
32,75,6
32,58,7
32,83,3
33,40,2
33,80,10
33,66,1
34,84,10
34,75,5
35,48,8
35,72,4
35,58,9
36,57,6
36,73,1
36,51,10
36,82,6
37,80,9
37,46,4
38,56,8
39,73,1
39,61,5
39,46,3
40,86,6
40,75,10
41,80,8
41,61,7
41,77,2
42,47,5
42,76,7
42,62,9
42,45,7
43,70,6
43,53,9
44,63,7
44,56,4
45,87,8
45,73,8
45,62,8
45,89,9
46,70,4
46,49,8
46,50,2
47,79,7
48,77,1
48,75,1
49,55,5
49,81,3
50,59,9
50,88,6
51,76,6
52,54,8
52,60,1
53,62,1
53,55,5
54,71,8
54,85,2
54,79,5
54,70,4
55,87,9
55,73,5
55,67,2
55,72,1
56,67,9
56,87,1
57,83,2
57,64,7
58,88,6
58,73,2
58,72,1
58,79,1
59,74,9
59,60,9
59,81,5
60,64,5
61,88,3
61,86,6
62,69,3
62,76,8
62,64,8
63,79,3
63,66,7
63,82,2
64,65,9
64,81,1
64,83,9
65,70,5
65,67,5
66,78,5
67,75,6
67,73,7
68,82,3
68,83,4
69,78,8
69,87,6
69,88,9
70,88,6
70,75,6
70,72,9
71,77,6
71,80,5
71,73,6
71,84,7
72,85,1
72,86,10
72,74,6
73,84,6
73,75,2
73,89,6
74,79,10
74,87,9
74,82,2
75,84,8
75,83,6
75,89,10
75,88,5
76,80,1
76,87,4
76,77,10
77,78,7
77,86,3
77,88,3
78,79,10
78,88,3
78,81,10
78,83,5
79,87,4
79,82,10
79,88,2
80,89,10
80,87,3
80,82,1
81,85,4
82,87,6
82,84,3
82,89,4
82,83,10
83,84,9
83,87,8
83,88,9
83,89,1
84,86,6
85,86,10
85,88,6
85,89,2
86,88,7
87,88,10
87,89,6
88,89,2
