task,cost
0,34.72
1,39.86
2,30.38
3,22.98
4,9.89
5,12.47
6,17.39
7,19.23
8,17.39
9,35.09
10,10.57
11,25.21
12,35.56
13,22.34
14,25.45
15,14.81
16,11.81
17,48.06
18,20.33
19,11.3
20,25.23
21,9.96
22,44.25
23,15.99
24,18.36
25,18.31
26,12.49
27,44.41
28,13.08
29,30.21
30,32.09
31,40.02
32,48.53
33,30.33
34,11.28
35,33.85
36,22.48
37,37.39
38,28.94
39,16.93
40,23.4
41,40.92
42,42.51
43,14.37
44,39.3
45,46.19
46,43.34
47,48.42
48,13.6
49,9.87
50,9.75
51,39.97
52,27.24
53,19.06
54,39.52
55,43.11
56,18.76
57,15.35
58,49.11
59,37.28
60,33.03
61,34.26
62,52.71
63,31.0
64,45.43
65,40.12
66,48.07
67,55.64
68,39.74
69,17.97
70,21.53
71,40.86
72,42.54
73,8.65
74,29.2
75,22.55
76,14.96
77,13.97
78,36.79
79,38.29
80,35.83
81,42.74
82,9.96
83,49.5
84,39.48
85,35.01
86,43.03
87,21.64
88,14.82
89,21.23
