task,cost
0,43.5
1,29.9
2,26.16
3,18.99
4,35.16
5,38.3
6,20.7
7,37.42
8,18.28
9,20.77
10,49.87
11,28.1
12,36.87
13,19.4
14,26.44
15,32.48
16,54.49
17,13.19
18,22.91
19,23.78
20,16.16
21,31.56
22,13.81
23,47.94
24,35.1
25,8.35
26,37.76
27,47.15
28,21.09
29,19.7
30,47.79
31,21.37
32,46.16
33,13.76
34,32.23
35,27.9
36,26.14
37,33.51
38,29.04
39,27.32
40,39.48
41,28.14
42,47.25
43,30.19
44,23.79
45,8.05
46,44.05
47,10.14
48,38.61
49,52.47
50,27.24
51,21.95
52,15.22
53,29.9
54,12.48
55,11.99
56,47.0
57,13.11
58,45.57
59,27.26
60,34.84
61,15.33
62,26.55
63,42.91
64,24.64
65,32.43
66,24.14
67,34.44
68,23.22
69,42.09
