task,cost
0,21.42
1,50.7
2,55.99
3,25.49
4,22.64
5,34.55
6,37.77
7,22.88
8,19.86
9,12.1
10,14.85
11,7.72
12,29.75
13,21.86
14,46.31
15,12.24
16,41.59
17,22.79
18,42.73
19,32.47
20,28.24
21,14.23
22,34.07
23,15.3
24,18.53
25,16.16
26,15.93
27,39.0
28,39.13
29,47.38
30,12.61
31,17.22
32,34.71
33,10.98
34,37.38
35,29.56
36,12.25
37,16.65
38,51.18
39,32.83
40,30.02
41,11.99
42,11.11
43,26.5
44,14.3
45,18.97
46,45.36
47,16.24
48,33.0
49,48.53
50,37.19
51,20.89
52,54.22
53,43.24
54,30.44
55,38.43
56,23.67
57,29.96
58,33.19
59,15.03
60,57.8
61,16.86
62,17.81
63,13.28
64,15.11
65,29.1
66,46.71
67,44.03
68,16.72
69,25.91
