task,cost
0,43.2
1,20.22
2,22.28
3,61.66
4,50.52
5,47.29
6,25.4
7,52.19
8,9.34
9,31.03
10,17.1
11,15.96
12,33.2
13,21.33
14,21.14
15,26.7
16,15.4
17,46.5
18,52.28
19,27.46
20,39.51
21,15.27
22,12.2
23,58.73
24,30.82
25,35.21
26,12.34
27,31.11
28,20.73
29,19.31
30,25.58
31,25.95
32,32.38
33,8.91
34,21.57
35,19.2
36,29.28
37,12.04
38,16.75
39,38.62
40,43.78
41,21.48
42,9.84
43,28.63
44,57.28
45,7.59
46,23.02
47,46.89
48,30.71
49,43.66
50,20.12
51,33.96
52,35.15
53,25.25
54,37.88
55,27.27
56,30.0
57,16.64
58,36.72
59,36.52
60,28.09
61,12.63
62,38.3
63,30.31
64,19.16
65,16.66
66,34.25
67,32.45
68,33.11
69,27.19
70,29.26
71,16.31
72,48.53
73,24.37
74,13.29
75,27.84
76,41.67
77,48.49
78,15.93
79,30.65
80,32.27
81,26.97
82,34.92
83,18.31
84,10.88
85,15.95
86,19.03
87,25.99
88,14.13
89,40.75
90,47.01
91,12.25
92,21.18
93,35.9
94,36.61
95,28.92
96,24.77
97,14.33
98,15.43
99,27.34
