task,cost
0,29.89
1,46.29
2,29.9
3,20.03
4,28.91
5,13.32
6,38.45
7,36.88
8,33.55
9,22.33
10,14.87
11,37.75
12,14.32
13,29.32
14,39.49
15,13.59
16,32.08
17,39.39
18,9.79
19,36.95
20,54.39
21,29.94
22,37.94
23,48.31
24,35.69
25,14.68
26,39.51
27,20.09
28,12.58
29,37.7
30,13.4
31,7.92
32,21.9
33,31.83
34,37.08
35,34.72
36,21.93
37,53.93
38,25.91
39,28.15
40,25.18
41,29.92
42,24.74
43,39.85
44,51.3
45,27.88
46,28.46
47,46.25
48,14.61
49,45.35
50,19.13
51,25.95
52,18.45
53,51.86
54,50.49
55,47.18
56,46.29
57,32.27
58,28.95
59,28.86
60,48.23
61,35.32
62,13.23
63,20.34
64,13.16
65,26.87
66,17.46
67,36.0
68,35.46
69,15.4
70,44.93
71,38.06
72,34.74
73,30.85
74,27.19
75,42.9
76,32.89
77,18.31
78,16.22
79,38.24
