task,cost
0,36.8
1,30.03
2,29.45
3,34.26
4,47.46
5,38.76
6,44.3
7,26.45
8,49.99
9,25.47
10,12.38
11,26.71
12,23.39
13,29.66
14,40.83
15,12.94
16,37.36
17,40.6
18,45.64
19,23.6
20,20.04
21,12.14
22,40.53
23,40.37
24,39.29
25,42.23
26,50.54
27,26.47
28,25.83
29,16.91
30,40.67
31,28.45
32,31.86
33,16.41
34,19.27
35,17.92
36,20.2
37,37.38
38,30.65
39,36.95
40,20.21
41,22.31
42,44.81
43,42.37
44,46.2
45,28.62
46,52.42
47,39.79
48,54.75
49,36.72
50,15.71
51,35.9
52,16.83
53,9.87
54,38.32
55,15.05
56,45.92
57,54.36
58,28.31
59,41.46
