task,cost
0,49.29
1,48.42
2,13.74
3,41.22
4,38.95
5,25.78
6,12.01
7,33.71
8,23.18
9,16.56
10,9.09
11,43.05
12,10.65
13,12.78
14,33.76
15,41.44
16,8.15
17,20.16
18,55.3
19,42.73
20,17.23
21,55.86
22,9.83
23,30.95
24,38.81
25,36.67
26,50.31
27,40.63
28,20.39
29,46.86
30,24.84
31,23.3
32,19.62
33,15.27
34,33.29
35,9.28
36,41.81
37,47.51
38,11.78
39,43.09
40,37.07
41,25.03
42,31.35
43,50.9
44,37.01
45,48.98
46,23.69
47,50.48
48,36.45
49,39.57
50,12.64
51,35.75
52,21.06
53,25.36
54,21.84
55,30.25
56,17.73
57,9.86
58,27.07
59,41.75
60,54.73
61,25.07
62,45.94
63,34.51
64,37.57
65,27.25
66,36.25
67,56.31
68,57.81
69,41.26
70,35.14
71,30.81
72,19.79
73,25.75
74,10.87
75,13.76
76,28.0
77,45.81
78,22.82
79,22.62
80,32.08
81,38.04
82,34.34
83,29.79
84,28.47
85,30.3
86,11.73
87,14.99
88,42.98
89,32.2
90,11.44
91,9.9
92,28.61
93,29.43
94,43.08
95,52.5
96,37.38
97,23.38
98,47.03
99,33.23
