task,cost
0,9.17
1,36.67
2,15.68
3,25.56
4,25.11
5,54.01
6,40.3
7,10.9
8,30.17
9,50.66
10,16.8
11,43.88
12,17.12
13,24.23
14,22.24
15,43.87
16,12.43
17,18.79
18,10.34
19,47.15
20,29.94
21,27.11
22,55.94
23,16.34
24,11.43
25,15.16
26,27.55
27,11.71
28,15.84
29,28.28
30,26.2
31,23.19
32,34.71
33,17.87
34,34.34
35,44.41
36,20.79
37,12.7
38,36.31
39,44.87
40,21.1
41,25.22
42,58.04
43,58.49
44,20.15
45,41.07
46,19.84
47,25.47
48,34.57
49,35.25
50,52.91
51,25.09
52,37.14
53,16.53
54,32.26
55,26.39
56,25.46
57,24.23
58,41.96
59,28.4
60,39.2
61,38.44
62,8.5
63,8.07
64,29.34
65,26.64
66,34.11
67,14.12
68,11.32
69,26.06
